"DTI_CL_INDICADOR","Indicador","DTI_CL_TRIMESTRE_MOVIL","Trimestre Móvil","DTI_CL_REGION","Región","DTI_CL_SEXO","Sexo","Value","Flag Codes","Flags"
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V02","2014 ene-mar","CHL02","Región de Antofagasta","_T","Ambos sexos",59.605643782,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V02","2014 ene-mar","CHL02","Región de Antofagasta","M","Hombres",75.768303757,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V02","2014 ene-mar","CHL02","Región de Antofagasta","F","Mujeres",41.823168224,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V02","2014 ene-mar","CHL03","Región de Atacama","_T","Ambos sexos",61.083782289,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V02","2014 ene-mar","CHL03","Región de Atacama","M","Hombres",73.773056854,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V02","2014 ene-mar","CHL03","Región de Atacama","F","Mujeres",47.837413686,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V02","2014 ene-mar","CHL04","Región de Coquimbo","_T","Ambos sexos",58.309785388,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V02","2014 ene-mar","CHL04","Región de Coquimbo","M","Hombres",70.675693214,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V02","2014 ene-mar","CHL04","Región de Coquimbo","F","Mujeres",46.380100895,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V02","2014 ene-mar","CHL05","Región de Valparaíso","_T","Ambos sexos",59.569915894,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V02","2014 ene-mar","CHL05","Región de Valparaíso","M","Hombres",70.597168192,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V02","2014 ene-mar","CHL05","Región de Valparaíso","F","Mujeres",49.063618695,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V02","2014 ene-mar","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos",62.047428273,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V02","2014 ene-mar","CHL13","Región Metropolitana de Santiago","M","Hombres",73.283854815,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V02","2014 ene-mar","CHL13","Región Metropolitana de Santiago","F","Mujeres",51.573169219,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V02","2014 ene-mar","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos",62.14244312,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V02","2014 ene-mar","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres",75.225722157,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V02","2014 ene-mar","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres",48.863087285,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V02","2014 ene-mar","CHL07","Región del Maule","_T","Ambos sexos",58.995230934,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V02","2014 ene-mar","CHL07","Región del Maule","M","Hombres",72.758356726,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V02","2014 ene-mar","CHL07","Región del Maule","F","Mujeres",45.553675026,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V02","2014 ene-mar","CHL16","Región de Ñuble","_T","Ambos sexos",56.834148004,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V02","2014 ene-mar","CHL16","Región de Ñuble","M","Hombres",69.698343569,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V02","2014 ene-mar","CHL16","Región de Ñuble","F","Mujeres",44.386298668,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V02","2014 ene-mar","CHL08","Región del Biobío","_T","Ambos sexos",52.584057444,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V02","2014 ene-mar","CHL08","Región del Biobío","M","Hombres",65.003142729,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V02","2014 ene-mar","CHL08","Región del Biobío","F","Mujeres",40.666256734,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V02","2014 ene-mar","CHL09","Región de La Araucanía","_T","Ambos sexos",60.658309101,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V02","2014 ene-mar","CHL09","Región de La Araucanía","M","Hombres",72.459332768,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V02","2014 ene-mar","CHL09","Región de La Araucanía","F","Mujeres",49.278619967,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V02","2014 ene-mar","CHL14","Región de Los Ríos","_T","Ambos sexos",58.574636105,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V02","2014 ene-mar","CHL14","Región de Los Ríos","M","Hombres",71.208759587,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V02","2014 ene-mar","CHL14","Región de Los Ríos","F","Mujeres",46.192744104,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V02","2014 ene-mar","CHL10","Región de Los Lagos","_T","Ambos sexos",61.055199089,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V02","2014 ene-mar","CHL10","Región de Los Lagos","M","Hombres",74.003457245,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V02","2014 ene-mar","CHL10","Región de Los Lagos","F","Mujeres",47.621289396,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V02","2014 ene-mar","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos",68.606334693,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V02","2014 ene-mar","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres",77.002275885,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V02","2014 ene-mar","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres",59.062642535,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V02","2014 ene-mar","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos",58.944363547,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V02","2014 ene-mar","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres",73.617110789,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V02","2014 ene-mar","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres",42.358578361,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V03","2014 feb-abr","_T","Total país","_T","Ambos sexos",60.034407822,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V03","2014 feb-abr","_T","Total país","M","Hombres",71.989965013,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V03","2014 feb-abr","_T","Total país","F","Mujeres",48.482215513,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V03","2014 feb-abr","CHL15","Región de Arica y Parinacota","_T","Ambos sexos",56.915352817,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V03","2014 feb-abr","CHL15","Región de Arica y Parinacota","M","Hombres",68.378765926,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V03","2014 feb-abr","CHL15","Región de Arica y Parinacota","F","Mujeres",46.836228029,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V03","2014 feb-abr","CHL01","Región de Tarapacá","_T","Ambos sexos",63.835933091,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V03","2014 feb-abr","CHL01","Región de Tarapacá","M","Hombres",75.834645202,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V03","2014 feb-abr","CHL01","Región de Tarapacá","F","Mujeres",50.620619207,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V03","2014 feb-abr","CHL02","Región de Antofagasta","_T","Ambos sexos",59.722819539,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V03","2014 feb-abr","CHL02","Región de Antofagasta","M","Hombres",75.997270384,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V03","2014 feb-abr","CHL02","Región de Antofagasta","F","Mujeres",41.817406433,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V03","2014 feb-abr","CHL03","Región de Atacama","_T","Ambos sexos",61.331368024,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V03","2014 feb-abr","CHL03","Región de Atacama","M","Hombres",73.335114304,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V03","2014 feb-abr","CHL03","Región de Atacama","F","Mujeres",48.800815999,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V03","2014 feb-abr","CHL04","Región de Coquimbo","_T","Ambos sexos",57.559935782,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V03","2014 feb-abr","CHL04","Región de Coquimbo","M","Hombres",69.936968643,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V03","2014 feb-abr","CHL04","Región de Coquimbo","F","Mujeres",45.619006226,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V03","2014 feb-abr","CHL05","Región de Valparaíso","_T","Ambos sexos",58.993595505,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V03","2014 feb-abr","CHL05","Región de Valparaíso","M","Hombres",69.778013832,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V03","2014 feb-abr","CHL05","Región de Valparaíso","F","Mujeres",48.718006868,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V03","2014 feb-abr","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos",61.837489661,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V03","2014 feb-abr","CHL13","Región Metropolitana de Santiago","M","Hombres",72.863480274,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V03","2014 feb-abr","CHL13","Región Metropolitana de Santiago","F","Mujeres",51.559139412,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V03","2014 feb-abr","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos",62.394421372,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V03","2014 feb-abr","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres",75.024682055,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V03","2014 feb-abr","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres",49.573565034,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V03","2014 feb-abr","CHL07","Región del Maule","_T","Ambos sexos",58.487310785,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V03","2014 feb-abr","CHL07","Región del Maule","M","Hombres",72.094070814,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V03","2014 feb-abr","CHL07","Región del Maule","F","Mujeres",45.199032857,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V03","2014 feb-abr","CHL16","Región de Ñuble","_T","Ambos sexos",56.813294952,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V03","2014 feb-abr","CHL16","Región de Ñuble","M","Hombres",70.126737932,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V03","2014 feb-abr","CHL16","Región de Ñuble","F","Mujeres",43.929726054,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V03","2014 feb-abr","CHL08","Región del Biobío","_T","Ambos sexos",53.180807593,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V03","2014 feb-abr","CHL08","Región del Biobío","M","Hombres",65.547299251,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V03","2014 feb-abr","CHL08","Región del Biobío","F","Mujeres",41.31013537,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V03","2014 feb-abr","CHL09","Región de La Araucanía","_T","Ambos sexos",61.405613593,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V03","2014 feb-abr","CHL09","Región de La Araucanía","M","Hombres",73.688751538,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V03","2014 feb-abr","CHL09","Región de La Araucanía","F","Mujeres",49.560590518,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V03","2014 feb-abr","CHL14","Región de Los Ríos","_T","Ambos sexos",57.951963655,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V03","2014 feb-abr","CHL14","Región de Los Ríos","M","Hombres",71.498941837,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V03","2014 feb-abr","CHL14","Región de Los Ríos","F","Mujeres",44.677165198,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V03","2014 feb-abr","CHL10","Región de Los Lagos","_T","Ambos sexos",61.126593753,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V03","2014 feb-abr","CHL10","Región de Los Lagos","M","Hombres",74.04187338,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V03","2014 feb-abr","CHL10","Región de Los Lagos","F","Mujeres",47.724983719,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V03","2014 feb-abr","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos",68.65209981,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V03","2014 feb-abr","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres",77.120728779,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V03","2014 feb-abr","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres",59.027203288,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V03","2014 feb-abr","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos",60.148726646,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V03","2014 feb-abr","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres",74.277387955,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V03","2014 feb-abr","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres",44.178086203,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V04","2014 mar-may","_T","Total país","_T","Ambos sexos",59.780407556,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V04","2014 mar-may","_T","Total país","M","Hombres",71.658819982,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V04","2014 mar-may","_T","Total país","F","Mujeres",48.302074968,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V04","2014 mar-may","CHL15","Región de Arica y Parinacota","_T","Ambos sexos",57.39869793,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V04","2014 mar-may","CHL15","Región de Arica y Parinacota","M","Hombres",69.126492143,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V04","2014 mar-may","CHL15","Región de Arica y Parinacota","F","Mujeres",47.093583055,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V04","2014 mar-may","CHL01","Región de Tarapacá","_T","Ambos sexos",63.941388267,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V04","2014 mar-may","CHL01","Región de Tarapacá","M","Hombres",76.349037687,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V04","2014 mar-may","CHL01","Región de Tarapacá","F","Mujeres",50.274535139,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V04","2014 mar-may","CHL02","Región de Antofagasta","_T","Ambos sexos",59.623360748,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V04","2014 mar-may","CHL02","Región de Antofagasta","M","Hombres",75.969032365,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V04","2014 mar-may","CHL02","Región de Antofagasta","F","Mujeres",41.639492752,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V04","2014 mar-may","CHL03","Región de Atacama","_T","Ambos sexos",62.275131873,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V04","2014 mar-may","CHL03","Región de Atacama","M","Hombres",73.567821412,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V04","2014 mar-may","CHL03","Región de Atacama","F","Mujeres",50.486924649,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V04","2014 mar-may","CHL04","Región de Coquimbo","_T","Ambos sexos",57.658100283,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V04","2014 mar-may","CHL04","Región de Coquimbo","M","Hombres",70.368100389,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2014-V04","2014 mar-may","CHL04","Región de Coquimbo","F","Mujeres",45.395328867,,
