"DTI_CL_INDICADOR","Indicador","DTI_CL_ANO","Año","DTI_CL_REGION","Región","DTI_CL_SEXO","Sexo","Value","Flag Codes","Flags"
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2018","2018","CHL16","Región de Ñuble","M","Hombres",320000,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2018","2018","CHL16","Región de Ñuble","F","Mujeres",270000,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2018","2018","CHL08","Región del Biobío","_T","Ambos sexos",346000,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2018","2018","CHL08","Región del Biobío","M","Hombres",381371.495719321,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2018","2018","CHL08","Región del Biobío","F","Mujeres",300000,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2018","2018","CHL09","Región de La Araucanía","_T","Ambos sexos",310000,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2018","2018","CHL09","Región de La Araucanía","M","Hombres",331191.035756252,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2018","2018","CHL09","Región de La Araucanía","F","Mujeres",300000,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2018","2018","CHL14","Región de Los Ríos","_T","Ambos sexos",335205.472553298,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2018","2018","CHL14","Región de Los Ríos","M","Hombres",360000,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2018","2018","CHL14","Región de Los Ríos","F","Mujeres",300000,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2018","2018","CHL10","Región de Los Lagos","_T","Ambos sexos",350000,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2018","2018","CHL10","Región de Los Lagos","M","Hombres",380000,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2018","2018","CHL10","Región de Los Lagos","F","Mujeres",310000,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2018","2018","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos",410000,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2018","2018","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres",480000,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2018","2018","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres",380000,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2018","2018","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos",501804.599630685,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2018","2018","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres",602165.519556822,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2018","2018","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres",480000,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2010","2010","_T","Total país","_T","Ambos sexos",372020.8,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2010","2010","_T","Total país","F","Mujeres",325717.2,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2010","2010","CHL15","Región de Arica y Parinacota","M","Hombres",407823.9,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2010","2010","CHL01","Región de Tarapacá","_T","Ambos sexos",411912.1,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2010","2010","CHL02","Región de Antofagasta","F","Mujeres",391128.2,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2010","2010","CHL03","Región de Atacama","M","Hombres",504861.7,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2010","2010","CHL04","Región de Coquimbo","_T","Ambos sexos",342572.1,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2010","2010","CHL04","Región de Coquimbo","F","Mujeres",293145.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2010","2010","CHL05","Región de Valparaíso","M","Hombres",378139.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2010","2010","CHL05","Región de Valparaíso","F","Mujeres",280308.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2010","2010","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos",415289.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2010","2010","CHL13","Región Metropolitana de Santiago","M","Hombres",488910.2,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2010","2010","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos",339626.3,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2010","2010","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres",293145.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2010","2010","CHL07","Región del Maule","M","Hombres",320830.9,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2010","2010","CHL16","Región de Ñuble","_T","Ambos sexos",278323.1,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2010","2010","CHL08","Región del Biobío","F","Mujeres",280308.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2010","2010","CHL09","Región de La Araucanía","M","Hombres",293346.1,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2010","2010","CHL14","Región de Los Ríos","_T","Ambos sexos",293633.2,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2010","2010","CHL14","Región de Los Ríos","F","Mujeres",248708.9,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2010","2010","CHL10","Región de Los Lagos","M","Hombres",356230.7,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2010","2010","CHL10","Región de Los Lagos","F","Mujeres",280217.2,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2010","2010","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos",423722.2,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2010","2010","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres",511935.2,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2010","2010","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos",488910.2,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2010","2010","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres",359806.2,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2010","2010","_T","Total país","M","Hombres",407823.9,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2011","2011","_T","Total país","M","Hombres",470090.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2010","2010","CHL15","Región de Arica y Parinacota","_T","Ambos sexos",326259.1,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2010","2010","CHL15","Región de Arica y Parinacota","F","Mujeres",261007.3,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2010","2010","CHL01","Región de Tarapacá","M","Hombres",494294.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2011","2011","CHL15","Región de Arica y Parinacota","_T","Ambos sexos",334873.2,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2011","2011","CHL01","Región de Tarapacá","F","Mujeres",363305.8,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2011","2011","CHL02","Región de Antofagasta","M","Hombres",768601.8,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2011","2011","CHL03","Región de Atacama","_T","Ambos sexos",448301,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2011","2011","CHL03","Región de Atacama","F","Mujeres",315918.1,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2011","2011","CHL04","Región de Coquimbo","M","Hombres",410693.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2011","2011","CHL04","Región de Coquimbo","F","Mujeres",303592.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2011","2011","CHL05","Región de Valparaíso","_T","Ambos sexos",361558.3,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2011","2011","CHL05","Región de Valparaíso","M","Hombres",434387.3,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2011","2011","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos",470090.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2011","2011","CHL13","Región Metropolitana de Santiago","F","Mujeres",391742,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2011","2011","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres",391742,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2011","2011","CHL07","Región del Maule","_T","Ambos sexos",298678.6,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2011","2011","CHL16","Región de Ñuble","F","Mujeres",242728.7,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2011","2011","CHL08","Región del Biobío","M","Hombres",394897.6,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2011","2011","CHL09","Región de La Araucanía","_T","Ambos sexos",314398.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2011","2011","CHL09","Región de La Araucanía","F","Mujeres",251050.9,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2011","2011","CHL14","Región de Los Ríos","M","Hombres",336533.7,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2011","2011","CHL14","Región de Los Ríos","F","Mujeres",235798.9,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2011","2011","CHL10","Región de Los Lagos","_T","Ambos sexos",376072.3,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2011","2011","CHL10","Región de Los Lagos","M","Hombres",394897.6,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2011","2011","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos",471597.8,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2011","2011","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres",375048.1,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2011","2011","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres",628227.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2012","2012","_T","Total país","_T","Ambos sexos",444923.9,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2012","2012","CHL15","Región de Arica y Parinacota","F","Mujeres",276465,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2012","2012","CHL01","Región de Tarapacá","M","Hombres",613688.1,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2012","2012","CHL02","Región de Antofagasta","_T","Ambos sexos",690399.1,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2012","2012","CHL02","Región de Antofagasta","F","Mujeres",445385.3,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2012","2012","CHL03","Región de Atacama","M","Hombres",593743.3,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2012","2012","CHL03","Región de Atacama","F","Mujeres",368620,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2012","2012","CHL04","Región de Coquimbo","_T","Ambos sexos",421665.2,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2012","2012","CHL04","Región de Coquimbo","M","Hombres",490950.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2012","2012","CHL05","Región de Valparaíso","_T","Ambos sexos",383555.1,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2012","2012","CHL05","Región de Valparaíso","F","Mujeres",307183.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2012","2012","CHL13","Región Metropolitana de Santiago","M","Hombres",581913.3,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2012","2012","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos",368212.9,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2012","2012","CHL07","Región del Maule","F","Mujeres",294775,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2012","2012","CHL16","Región de Ñuble","M","Hombres",383555.1,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2012","2012","CHL08","Región del Biobío","_T","Ambos sexos",358850.2,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2012","2012","CHL08","Región del Biobío","F","Mujeres",304443.2,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2012","2012","CHL09","Región de La Araucanía","M","Hombres",358999.9,,
